Mapper,route_short_name,service_line,Line_ID,station,sequence,station_id,Latitude,Longitude,stop_id,stop_name
SHL,SHL,SHL,SHL,Picton,14,257110,-34.179147,150.612602,257110,Picton Station
SHL,SHL,SHL,SHL,Douglas Park,15,256910,-34.183227,150.709938,256910,Douglas Park Station
SHL,SHL,SHL,SHL,Menangle,16,256810,-34.125201,150.744431,256810,Menangle Station
SHL,SHL,SHL,SHL,Menangle Park,17,256310,-34.103701,150.744956,256310,Menangle Park Station
SHL,SHL,SHL,SHL,Macarthur,18,256030,-34.072073,150.796737,256030,Macarthur Station
SHL,SHL,SHL,SHL,Campbelltown,19,256020,-34.063835,150.813929,256020,Campbelltown Station
T8.Airport[20],T8,Airport,T8_Airport,Macarthur,18,256030,-34.072073,150.796737,256030,Macarthur Station
T8.Airport[21],T8,Airport,T8_Airport,Campbelltown,19,256020,-34.063835,150.813929,256020,Campbelltown Station
T8.Airport[20],T8,Airport,T8_Airport,Leumeah,20,256010,-34.05117,150.830051,256010,Leumeah Station
T8.Airport[21],T8,Airport,T8_Airport,Minto,21,256610,-34.02715,150.842597,256610,Minto Station
T8.Airport[22],T8,Airport,T8_Airport,Ingleburn,22,256510,-33.99708,150.86492,256510,Ingleburn Station
T8.Airport[23],T8,Airport,T8_Airport,Macquarie Fields,23,256410,-33.984807,150.878896,256410,Macquarie Fields Station
T8.Airport[24],T8,Airport,T8_Airport,Glenfield,24,216710,-33.972368,150.892807,216710,Glenfield Station
T8.Airport[25],T8,Airport,T8_Airport,Holsworthy,25,217310,-33.96321,150.956895,217310,Holsworthy Station
T8.Airport[26],T8,Airport,T8_Airport,East Hills,26,221320,-33.961607,150.984897,221320,East Hills Station
T8.Airport[27],T8,Airport,T8_Airport,Panania,27,221310,-33.954311,150.997826,221310,Panania Station
T8.Airport[28],T8,Airport,T8_Airport,Revesby,28,221210,-33.95246,151.014838,221210,Revesby Station
T8.Airport[29],T8,Airport,T8_Airport,Padstow,29,221110,-33.951892,151.032557,221110,Padstow Station
T8.Airport[30],T8,Airport,T8_Airport,Riverwood,30,221010,-33.951535,151.052035,221010,Riverwood Station
T8.Airport[31],T8,Airport,T8_Airport,Narwee,31,220920,-33.947518,151.069748,220920,Narwee Station
T8.Airport[32],T8,Airport,T8_Airport,Beverly Hills,32,220910,-33.948849,151.081692,220910,Beverly Hills Station
T8.Airport[33],T8,Airport,T8_Airport,Kingsgrove,33,220810,-33.940636,151.100484,220810,Kingsgrove Station
T8.Airport[34],T8,Airport,T8_Airport,Bexley North,34,220720,-33.937566,151.113397,220720,Bexley North Station
T8.Airport[35],T8,Airport,T8_Airport,Bardwell Park,35,220710,-33.931617,151.124857,220710,Bardwell Park Station
T8.Airport[36],T8,Airport,T8_Airport,Turrella,36,220530,-33.929953,151.139909,220530,Turrella Station
T8.Airport[37],T8,Airport,T8_Airport,Wolli Creek,37,220510,-33.928547,151.154113,220510,Wolli Creek Station
T8.Airport[38],T8,Airport,T8_Airport,International Airport,38,202030,-33.934988,151.165891,202030,International Station
T8.Airport[39],T8,Airport,T8_Airport,Domestic Airport,39,202020,-33.93366,151.180786,202020,Domestic Station
T8.Airport[40],T8,Airport,T8_Airport,Mascot,40,202010,-33.923188,151.187253,202010,Mascot Station
T8.Airport[41],T8,Airport,T8_Airport,Green Square,41,201710,-33.906063,151.202474,201710,Green Square Station
T8.Airport[42],T8,Airport,T8_Airport,Central,42,200060,-33.883882,151.205829,200060,Central Station
T8.Airport[43],T8,Airport,T8_Airport,Town Hall,43,200070,-33.873596,151.206899,200070,Town Hall Station
T8.Airport[44],T8,Airport,T8_Airport,Wynyard,44,200080,-33.865898,151.205789,200080,Wynyard Station
T8.Airport[45],T8,Airport,T8_Airport,Circular Quay Station,45,200020,-33.861324,151.21039,200020,Circular Quay Station
T8.Airport[46],T8,Airport,T8_Airport,St James,46,200050,-33.870697,151.211837,200050,St James Station
T8.Airport[47],T8,Airport,T8_Airport,Museum,47,200040,-33.8757,151.210106,200040,Museum Station
T8.South[0],T8,South,T8_South,Macarthur,0,256030,-34.072073,150.796737,256030,Macarthur Station
T8.South[1],T8,South,T8_South,Campbelltown,1,256020,-34.063835,150.813929,256020,Campbelltown Station
T8.South[2],T8,South,T8_South,Leumeah,2,256010,-34.05117,150.830051,256010,Leumeah Station
T8.South[3],T8,South,T8_South,Minto,3,256610,-34.02715,150.842597,256610,Minto Station
T8.South[4],T8,South,T8_South,Ingleburn,4,256510,-33.99708,150.86492,256510,Ingleburn Station
T8.South[5],T8,South,T8_South,Macquarie Fields,5,256410,-33.984807,150.878896,256410,Macquarie Fields Station
T8.South[6],T8,South,T8_South,Glenfield,6,216710,-33.972368,150.892807,216710,Glenfield Station
T8.South[7],T8,South,T8_South,Holsworthy,7,217310,-33.96321,150.956895,217310,Holsworthy Station
T8.South[8],T8,South,T8_South,East Hills,8,221320,-33.961607,150.984897,221320,East Hills Station
T8.South[9],T8,South,T8_South,Panania,9,221310,-33.954311,150.997826,221310,Panania Station
T8.South[10],T8,South,T8_South,Revesby,10,221210,-33.95246,151.014838,221210,Revesby Station
T8.South[11],T8,South,T8_South,Padstow,11,221110,-33.951892,151.032557,221110,Padstow Station
T8.South[12],T8,South,T8_South,Riverwood,12,221010,-33.951535,151.052035,221010,Riverwood Station
T8.South[13],T8,South,T8_South,Narwee,13,220920,-33.947518,151.069748,220920,Narwee Station
T8.South[14],T8,South,T8_South,Beverly Hills,14,220910,-33.948849,151.081692,220910,Beverly Hills Station
T8.South[15],T8,South,T8_South,Kingsgrove,15,220810,-33.940636,151.100484,220810,Kingsgrove Station
T8.South[16],T8,South,T8_South,Bexley North,16,220720,-33.937566,151.113397,220720,Bexley North Station
T8.South[17],T8,South,T8_South,Bardwell Park,17,220710,-33.931617,151.124857,220710,Bardwell Park Station
T8.South[18],T8,South,T8_South,Turrella,18,220530,-33.929953,151.139909,220530,Turrella Station
T8.South[19],T8,South,T8_South,Sydenham,19,204420,-33.914373,151.166646,204420,Sydenham Station
T8.South[20],T8,South,T8_South,St Peters,20,204410,-33.907395,151.180267,204410,St Peters Station
T8.South[21],T8,South,T8_South,Erskineville,21,204310,-33.900858,151.185308,204310,Erskineville Station
T8.South[22],T8,South,T8_South,Redfern,22,201510,-33.89237,151.198485,201510,Redfern Station
T8.South[23],T8,South,T8_South,Central,23,200060,-33.883882,151.205829,200060,Central Station
T8.South[24],T8,South,T8_South,Town Hall,24,200070,-33.873596,151.206899,200070,Town Hall Station
T8.South[25],T8,South,T8_South,Wynyard,25,200080,-33.865898,151.205789,200080,Wynyard Station
T8.South[26],T8,South,T8_South,Circular Quay Station,26,200020,-33.861324,151.21039,200020,Circular Quay Station
T8.South[27],T8,South,T8_South,St James,27,200050,-33.870697,151.211837,200050,St James Station
T8.South[28],T8,South,T8_South,Museum,28,200040,-33.8757,151.210106,200040,Museum Station
T9.Gordon[0],T9,Gordon,T9_Gordon,Gordon,0,207210,-33.756009,151.154528,207210,Gordon Station
T9.Gordon[1],T9,Gordon,T9_Gordon,Killara,1,207110,-33.765409,151.161647,207110,Killara Station
T9.Gordon[2],T9,Gordon,T9_Gordon,Lindfield,2,207010,-33.775185,151.169111,207010,Lindfield Station
T9.Gordon[3],T9,Gordon,T9_Gordon,Roseville,3,206910,-33.78422,151.177266,206910,Roseville Station
T9.Gordon[4],T9,Gordon,T9_Gordon,Chatswood,4,206710,-33.797134,151.180821,206710,Chatswood Station
T9.Gordon[5],T9,Gordon,T9_Gordon,Artarmon,5,206410,-33.808903,151.185294,206410,Artarmon Station
T9.Gordon[6],T9,Gordon,T9_Gordon,St Leonards,6,206520,-33.822389,151.194127,206520,St Leonards Station
T9.Gordon[7],T9,Gordon,T9_Gordon,Wollstonecraft,7,206510,-33.831795,151.191895,206510,Wollstonecraft Station
T9.Gordon[8],T9,Gordon,T9_Gordon,Waverton,8,206020,-33.838245,151.197856,206020,Waverton Station
T9.Gordon[9],T9,Gordon,T9_Gordon,North Sydney,9,206010,-33.841209,151.20741,206010,North Sydney Station
T9.Gordon[10],T9,Gordon,T9_Gordon,Milsons Point,10,206110,-33.845893,151.211825,206110,Milsons Point Station
T9.Gordon[11],T9,Gordon,T9_Gordon,Wynyard,11,200080,-33.865898,151.205789,200080,Wynyard Station
T9.Gordon[12],T9,Gordon,T9_Gordon,Town Hall,12,200070,-33.873596,151.206899,200070,Town Hall Station
T9.Gordon[13],T9,Gordon,T9_Gordon,Central,13,200060,-33.883882,151.205829,200060,Central Station
T9.Northern[49],T9,Northern,T9_Northern,Redfern,49,201510,-33.89237,151.198485,201510,Redfern Station
T9.Northern[48],T9,Northern,T9_Northern,Burwood,48,213410,-33.877315,151.104762,213410,Burwood Station
T9.Northern[47],T9,Northern,T9_Northern,Strathfield,47,213510,-33.87181,151.094427,213510,Strathfield Station
T9.Northern[46],T9,Northern,T9_Northern,North Strathfield,46,213710,-33.858688,151.087986,213710,North Strathfield Station
T9.Northern[45],T9,Northern,T9_Northern,Concord West,45,213810,-33.84874,151.085626,213810,Concord West Station
T9.Northern[44],T9,Northern,T9_Northern,Rhodes,44,213820,-33.83053,151.087032,213820,Rhodes Station
T9.Northern[43],T9,Northern,T9_Northern,Meadowbank,43,211430,-33.816238,151.090061,211430,Meadowbank Station
T9.Northern[42],T9,Northern,T9_Northern,West Ryde,42,211420,-33.807172,151.090229,211420,West Ryde Station
T9.Northern[41],T9,Northern,T9_Northern,Denistone,41,211410,-33.799906,151.08755,211410,Denistone Station
T9.Northern[40],T9,Northern,T9_Northern,Eastwood,40,212210,-33.790021,151.082233,212210,Eastwood Station
T9.Northern[39],T9,Northern,T9_Northern,Epping,39,212110,-33.772841,151.082177,212110,Epping Station
T9.Northern[38],T9,Northern,T9_Northern,Cheltenham,38,211920,-33.755868,151.078851,211920,Cheltenham Station
T9.Northern[37],T9,Northern,T9_Northern,Beecroft,37,211910,-33.749954,151.066298,211910,Beecroft Station
T9.Northern[36],T9,Northern,T9_Northern,Pennant Hills,36,212020,-33.737939,151.07253,212020,Pennant Hills Station
T9.Northern[35],T9,Northern,T9_Northern,Thornleigh,35,212010,-33.731871,151.078281,212010,Thornleigh Station
T9.Northern[34],T9,Northern,T9_Northern,Normanhurst,34,207620,-33.720753,151.097241,207620,Normanhurst Station
T9.Northern[33],T9,Northern,T9_Northern,Hornsby,33,207720,-33.702801,151.098494,207720,Hornsby Station
Metro_NW,M1,MetroNW,M1_MetroNW,Tallawong,0,2155384,-33.69163,150.906022,2155384,Tallawong Station
Metro_NW,M1,MetroNW,M1_MetroNW,Rouse Hill,1,2155383,-33.691986,150.924306,2155383,Rouse Hill Station
Metro_NW,M1,MetroNW,M1_MetroNW,Kellyville,2,2155382,-33.713514,150.935304,2155382,Kellyville Station
Metro_NW,M1,MetroNW,M1_MetroNW,Bella Vista,3,2153478,-33.730592,150.944024,2153478,Bella Vista Station
Metro_NW,M1,MetroNW,M1_MetroNW,Norwest,4,2153477,-33.734348,150.963846,2153477,Norwest Station
Metro_NW,M1,MetroNW,M1_MetroNW,Hills Showground,5,2154392,-33.72782,150.987345,2154392,Hills Showground Station
Metro_NW,M1,MetroNW,M1_MetroNW,Castle Hill,6,2154391,-33.731485,151.007809,2154391,Castle Hill Station
Metro_NW,M1,MetroNW,M1_MetroNW,Cherrybrook,7,2126158,-33.736703,151.031977,2126158,Cherrybrook Station
Metro_NW,M1,MetroNW,M1_MetroNW,Epping,8,212110,-33.772841,151.082177,212110,Epping Station
Metro_NW,M1,MetroNW,M1_MetroNW,Macquarie University,9,211310,-33.777413,151.118187,211310,Macquarie University Station
Metro_NW,M1,MetroNW,M1_MetroNW,Macquarie Park,10,211340,-33.785013,151.128641,211340,Macquarie Park Station
Metro_NW,M1,MetroNW,M1_MetroNW,North Ryde,11,211320,-33.794422,151.13794,211320,North Ryde Station
Metro_NW,M1,MetroNW,M1_MetroNW,Chatswood,12,206710,-33.797134,151.180821,206710,Chatswood Station
Metro_NW,M1,MetroNW,M1_MetroNW,Crows Nest Station,13,206516,-33.825623,151.199071,206516,Crows Nest Station
Metro_NW,M1,MetroNW,M1_MetroNW,Victoria Cross Station,14,206044,-33.835876,151.20743,206044,Victoria Cross Station
Metro_NW,M1,MetroNW,M1_MetroNW,Barangaroo Station,15,200046,-33.859641,151.202638,200046,Barangaroo Station
Metro_NW,M1,MetroNW,M1_MetroNW,Martin Place Station,16,200030,-33.867837,151.2115,200030,Martin Place Station
Metro_NW,M1,MetroNW,M1_MetroNW,Gadigal Station,17,200066,-33.873866,151.208509,200066,Gadigal Station
Metro_NW,M1,MetroNW,M1_MetroNW,Central Station,18,200060,-33.883848,151.205738,200060,Central Station
Metro_NW,M1,MetroNW,M1_MetroNW,Waterloo Station,19,201721,-33.897691,151.200293,201721,Waterloo Station
Metro_NW,M1,MetroNW,M1_MetroNW,Sydenham Station,20,204420,-33.914339,151.166555,204420,Sydenham Station
T6,T6,Lid-Bank,T6 New,Lidcombe,0,214110,-33.863889,151.04539,214110,Lidcombe Station
T6,T6,Lid-Bank,T6 New,Berala,1,214120,-33.871836,151.032442,214120,Berala Station
T6,T6,Lid-Bank,T6 New,Regents Park,2,214310,-33.882989,151.024187,214310,Regents Park Station
T6,T6,Lid-Bank,T6 New,Birrong,3,214320,-33.893279,151.024041,214320,Birrong Station
T6,T6,Lid-Bank,T6 New,Yagoona,4,219910,-33.906553,151.024152,219910,Yagoona Station
T6,T6,Lid-Bank,T6 New,Bankstown,5,220010,-33.917865,151.034687,220010,Bankstown Station
T3_new,T3_New,T3_new,T3_New,Liverpool,0,217020,-33.92511,150.927054,217020,Liverpool Station
T3_new,T3_New,T3_new,T3_New,Warwick Farm,1,217010,-33.91345,150.935036,217010,Warwick Farm Station
T3_new,T3_New,T3_new,T3_New,Cabramatta,2,216620,-33.894867,150.938821,216620,Cabramatta Station
T3_new,T3_New,T3_new,T3_New,Carramar,3,216330,-33.884318,150.961549,216330,Carramar Station
T3_new,T3_New,T3_new,T3_New,Villawood,4,216320,-33.880902,150.976048,216320,Villawood Station
T3_new,T3_New,T3_new,T3_New,Leightonfield,5,216310,-33.881502,150.984967,216310,Leightonfield Station
T3_new,T3_New,T3_new,T3_New,Chester Hill,6,216220,-33.883543,150.999446,216220,Chester Hill Station
T3_new,T3_New,T3_new,T3_New,Sefton,7,216210,-33.885236,151.011283,216210,Sefton Station
T3_new,T3_New,T3_new,T3_New,Regents Park,8,214310,-33.882989,151.024187,214310,Regents Park Station
T3_new,T3_New,T3_new,T3_New,Berala,9,214120,-33.871836,151.032442,214120,Berala Station
T3_new,T3_New,T3_new,T3_New,Lidcombe,10,214110,-33.863889,151.04539,214110,Lidcombe Station
T3_new,T3_New,T3_new,T3_New,Flemington,11,214020,-33.864822,151.069767,214020,Flemington Station
T3_new,T3_New,T3_new,T3_New,Homebush,12,214010,-33.86674,151.086441,214010,Homebush Station
T3_new,T3_New,T3_new,T3_New,Strathfield,13,213510,-33.87181,151.094427,213510,Strathfield Station
T3_new,T3_New,T3_new,T3_New,Burwood,14,213410,-33.877315,151.104762,213410,Burwood Station
T3_new,T3_New,T3_new,T3_New,Croydon,15,213210,-33.883234,151.115488,213210,Croydon Station
T3_new,T3_New,T3_new,T3_New,Ashfield,16,213110,-33.887551,151.125504,213110,Ashfield Station
T3_new,T3_New,T3_new,T3_New,Summer Hill,17,213010,-33.890561,151.139445,213010,Summer Hill Station
T3_new,T3_New,T3_new,T3_New,Lewisham,18,204920,-33.893279,151.147273,204920,Lewisham Station
T3_new,T3_New,T3_new,T3_New,Petersham,19,204910,-33.893859,151.155156,204910,Petersham Station
T3_new,T3_New,T3_new,T3_New,Stanmore,20,204810,-33.894549,151.164009,204810,Stanmore Station
T3_new,T3_New,T3_new,T3_New,Newtown,21,204210,-33.897883,151.179925,204210,Newtown Station
T3_new,T3_New,T3_new,T3_New,Macdonaldtown,22,201520,-33.89666,151.186292,201520,Macdonaldtown Station
T3_new,T3_New,T3_new,T3_New,Redfern,23,201510,-33.89237,151.198485,201510,Redfern Station
T3_new,T3_New,T3_new,T3_New,Central,24,200060,-33.883882,151.205829,200060,Central Station
